id,y
1,78.4440689086914
2,93.86072540283203
3,80.0572280883789
4,78.68402862548828
5,111.89661407470703
8,92.54645538330078
10,107.56072998046875
11,93.8404312133789
12,115.06723022460938
14,93.81703186035156
15,113.27851867675781
16,109.64979553222656
17,97.1486587524414
19,93.12968444824219
20,101.97721862792969
21,106.240478515625
22,116.05142974853516
23,97.2297134399414
26,94.15435791015625
28,93.8035659790039
29,97.2297134399414
33,97.2297134399414
35,99.6519546508789
41,96.3021240234375
42,92.29948425292969
43,118.45526123046875
45,102.97173309326172
46,105.0523910522461
51,94.42241668701172
53,83.77204895019531
55,110.07433319091797
56,97.77922821044922
57,105.95806884765625
58,94.08190155029297
59,106.16389465332031
63,109.193603515625
64,94.1259994506836
65,107.10394287109375
69,92.39665222167969
71,94.19658660888672
72,103.21039581298828
73,93.48797607421875
76,106.64970397949219
77,99.12928009033203
78,112.77706909179688
82,93.44395446777344
83,107.10394287109375
84,99.07601165771484
85,104.70525360107422
87,111.0760498046875
88,96.3021240234375
89,113.71704864501953
91,96.18917083740234
93,98.32447814941406
94,104.26449584960938
95,94.87203979492188
96,111.87279510498047
97,96.31489562988281
98,108.87672424316406
99,93.57584381103516
101,103.38419342041016
103,113.71704864501953
104,93.7274398803711
105,110.91918182373047
110,97.83170318603516
111,106.38320922851562
113,111.30057525634766
114,93.79525756835938
115,102.3287124633789
117,113.71704864501953
120,95.17493438720703
121,111.80533599853516
122,93.91108703613281
123,108.64407348632812
126,104.8047866821289
132,111.28359985351562
135,111.26109313964844
137,102.95136260986328
138,94.37004089355469
140,96.65670776367188
142,108.3221206665039
144,110.90775299072266
148,93.07304382324219
149,120.88894653320312
155,96.24979400634766
156,111.1649169921875
157,96.31489562988281
162,112.14851379394531
163,93.2846450805664
167,93.59796905517578
172,118.45526123046875
179,109.26451873779297
180,93.99346160888672
181,108.9412841796875
182,99.31791687011719
183,113.71704864501953
185,113.71704864501953
187,111.37997436523438
188,93.02550506591797
189,96.63802337646484
191,92.60508728027344
192,108.84848022460938
193,93.9180679321289
194,110.89177703857422
195,94.4339370727539
196,110.93511199951172
198,96.27804565429688
199,110.80968475341797
201,103.53752136230469
204,93.84817504882812
205,110.0840835571289
206,102.19117736816406
210,96.67484283447266
211,103.38419342041016
216,111.51570129394531
219,115.22911834716797
220,93.06513214111328
221,109.53594207763672
226,108.9412841796875
227,94.1998062133789
228,110.17002868652344
230,108.62885284423828
231,96.31489562988281
235,115.9217529296875
236,94.20453643798828
238,110.28158569335938
242,105.44892883300781
243,95.974609375
244,84.59297180175781
245,105.7496109008789
247,112.10063934326172
248,93.2558822631836
249,93.32232666015625
250,110.7413330078125
251,94.20453643798828
253,115.9217529296875
254,92.86517333984375
256,93.32051849365234
257,93.46640014648438
258,104.07292175292969
259,94.0114974975586
262,81.84080505371094
266,94.64400482177734
267,110.94657897949219
272,108.4655532836914
273,113.71704864501953
275,102.24181365966797
276,114.01922607421875
279,94.91368103027344
280,107.10394287109375
283,93.46941375732422
285,110.91175842285156
288,113.71704864501953
289,97.56524658203125
290,103.88627624511719
291,93.98191833496094
292,110.28437042236328
293,110.82197570800781
296,99.82268524169922
297,104.0998306274414
298,112.91822814941406
299,93.30679321289062
304,92.64175415039062
305,79.30122375488281
306,94.26560974121094
307,108.66387939453125
311,105.83720397949219
313,109.97476959228516
314,92.42832946777344
316,96.47442626953125
324,96.78783416748047
327,97.19828033447266
329,93.43663024902344
330,113.541748046875
337,105.97602844238281
338,97.52105712890625
339,104.58470153808594
340,94.6256332397461
343,93.22852325439453
345,113.12374114990234
346,98.55585479736328
347,110.62764739990234
349,103.33948516845703
350,93.9492416381836
352,101.94175720214844
353,92.80731201171875
354,79.67373657226562
357,93.93472290039062
358,108.13577270507812
362,111.3338623046875
364,108.03028106689453
365,102.61259460449219
366,93.94815826416016
367,110.102294921875
368,93.37965393066406
370,78.28912353515625
373,93.95245361328125
377,92.6628189086914
378,113.52581024169922
382,105.98918914794922
384,110.58565521240234
390,94.09828186035156
392,110.6681900024414
393,111.334228515625
395,101.06195831298828
396,107.2866439819336
399,78.87089538574219
406,109.97476959228516
408,109.97476959228516
409,92.6977310180664
410,78.02314758300781
412,110.96642303466797
413,92.21776580810547
419,93.46066284179688
420,112.4062728881836
421,91.9332504272461
430,101.0453109741211
434,92.69397735595703
436,96.03897094726562
437,94.16146087646484
438,92.50201416015625
439,108.80760192871094
440,98.30252075195312
443,109.31783294677734
446,93.67182159423828
448,93.83428192138672
452,93.22187042236328
453,103.52910614013672
457,103.33088684082031
458,94.83583068847656
459,112.0925521850586
460,102.3408432006836
462,104.50955963134766
464,99.5447769165039
465,114.74717712402344
467,109.0239028930664
471,104.03045654296875
472,82.1875228881836
473,95.90897369384766
475,93.33326721191406
480,96.7874526977539
488,111.83904266357422
490,108.66387939453125
491,104.53826141357422
492,79.21479797363281
493,92.39610290527344
497,92.6783676147461
498,116.79935455322266
499,93.46453857421875
500,101.10477447509766
501,94.63776397705078
502,111.49578857421875
506,82.79263305664062
510,109.51254272460938
511,93.17374420166016
512,94.27303314208984
516,97.272216796875
518,92.69884490966797
519,110.68830871582031
521,92.51354217529297
522,108.15770721435547
526,111.57852172851562
529,102.00050354003906
532,109.67938995361328
533,99.23409271240234
536,112.9775390625
537,96.28058624267578
539,93.45608520507812
540,104.29501342773438
541,94.45087432861328
543,97.27056121826172
546,112.51066589355469
547,94.10265350341797
548,81.87696075439453
551,93.83460998535156
552,104.00318908691406
556,108.03227996826172
557,95.54589080810547
558,110.102294921875
559,94.54557037353516
560,109.04696655273438
562,111.3917236328125
566,94.2864990234375
570,116.79935455322266
571,94.16146087646484
572,105.56342315673828
573,93.51504516601562
575,114.74717712402344
576,104.31230163574219
577,98.09376525878906
579,92.43325805664062
580,110.49676513671875
581,110.263671875
589,108.66387939453125
591,103.23175048828125
593,94.30956268310547
594,101.11975860595703
595,94.25847625732422
598,93.73377990722656
602,110.2200927734375
604,113.95842742919922
606,104.11978149414062
608,93.09332275390625
609,103.805908203125
610,94.68790435791016
616,110.08433532714844
617,94.1580810546875
618,100.83208465576172
620,104.509765625
622,110.6910629272461
623,92.3338394165039
624,99.36624908447266
626,111.09698486328125
628,111.89701843261719
629,97.63663482666016
630,108.49394989013672
637,93.61786651611328
638,104.7148208618164
643,103.03517150878906
645,96.7874526977539
646,112.88690185546875
648,96.23872375488281
652,94.79339599609375
653,96.7290267944336
654,116.79935455322266
656,108.47166442871094
657,100.97191619873047
659,102.84603118896484
660,106.12493896484375
663,93.13732147216797
664,113.08099365234375
666,99.17804718017578
668,105.01603698730469
669,96.41194152832031
671,95.61724090576172
675,93.63252258300781
677,95.37361145019531
678,106.01068115234375
679,106.03963470458984
682,98.3712158203125
685,104.36971282958984
687,94.623779296875
688,93.65895080566406
693,108.06463623046875
696,97.03932189941406
698,94.20382690429688
701,96.66565704345703
704,105.45475769042969
705,115.05023193359375
709,108.33452606201172
710,96.18550872802734
711,105.97415161132812
712,95.39537048339844
714,109.02896118164062
715,90.36785888671875
716,108.29049682617188
717,94.47180938720703
720,113.40205383300781
721,92.6059799194336
724,105.62364196777344
725,93.24934387207031
726,110.94908905029297
728,110.65328216552734
731,94.33320617675781
734,104.19900512695312
738,94.63028717041016
745,110.50785064697266
746,93.73731231689453
751,77.04251861572266
754,93.49253845214844
756,94.8296890258789
758,94.25171661376953
759,106.48214721679688
761,115.34526062011719
766,103.80265045166016
767,111.16947174072266
768,92.5657730102539
769,111.1452407836914
770,95.10869598388672
771,79.59199523925781
772,104.70344543457031
773,92.62566375732422
774,109.1898193359375
776,110.77648162841797
777,100.99272918701172
780,112.79451751708984
782,104.52686309814453
787,103.23130798339844
788,93.82573699951172
792,92.5131607055664
793,110.17508697509766
798,96.73138427734375
800,92.42974090576172
806,108.29049682617188
809,109.83427429199219
811,107.69339752197266
812,94.20696258544922
814,113.85017395019531
816,105.36711120605469
817,97.34428405761719
818,103.29840850830078
820,110.380615234375
823,94.65486145019531
829,109.09998321533203
830,106.82450103759766
831,92.57121276855469
834,109.9429931640625
839,100.72354888916016
841,85.11609649658203
844,103.73782348632812
845,94.35533142089844
848,92.63687133789062
850,102.88178253173828
851,101.79685974121094
852,93.45498657226562
854,95.24984741210938
855,94.96849822998047
856,106.93603515625
859,99.35420989990234
861,109.1898193359375
864,93.13517761230469
865,112.71517944335938
866,93.2043228149414
867,94.45463562011719
869,93.50177764892578
871,99.63816833496094
872,108.29049682617188
882,102.87554931640625
883,92.95452880859375
885,94.36105346679688
888,97.41642761230469
893,108.35295867919922
901,106.02200317382812
903,103.56632232666016
904,93.30904388427734
905,102.80510711669922
910,95.36286163330078
911,110.22013854980469
914,112.98953247070312
918,107.04926300048828
921,92.86820983886719
928,95.50943756103516
929,103.73484802246094
932,104.21131134033203
933,97.87616729736328
934,95.36286163330078
935,108.9471664428711
937,81.21450805664062
939,93.5762710571289
940,99.0267562866211
941,96.1026840209961
942,104.76529693603516
943,92.76287078857422
944,102.27178955078125
947,108.29049682617188
949,111.03009033203125
951,110.10511016845703
952,99.3613510131836
953,103.56632232666016
954,78.4500961303711
957,110.46404266357422
959,92.63156127929688
960,110.9134521484375
963,113.85017395019531
965,108.29049682617188
967,104.01092529296875
971,94.78582763671875
972,81.25591278076172
973,93.34193420410156
974,111.59490966796875
975,93.82489776611328
978,103.33610534667969
980,106.35423278808594
981,93.94554901123047
984,113.4309310913086
986,95.36286163330078
988,92.5657730102539
989,106.03263854980469
990,102.70699310302734
992,106.02200317382812
996,95.54878997802734
999,112.57169342041016
1000,95.33377838134766
1001,112.71517944335938
1002,92.56214904785156
1003,110.77648162841797
1004,93.45777893066406
1008,110.40655517578125
1009,93.38224792480469
1010,105.06939697265625
1012,111.21339416503906
1013,94.19647216796875
1014,114.9390640258789
1015,93.23754119873047
1016,114.77682495117188
1019,95.74872589111328
1020,112.1344985961914
1021,95.36286163330078
1022,104.321533203125
1024,95.36286163330078
1025,78.40312957763672
1027,93.9088134765625
1028,104.05326080322266
1029,94.82019805908203
1030,96.75554656982422
1033,111.7754135131836
1036,97.13835144042969
1037,108.95308685302734
1038,93.30030059814453
1042,93.5762710571289
1043,105.42066955566406
1044,99.46227264404297
1045,110.47569274902344
1047,112.70965576171875
1050,95.6202392578125
1051,108.59222412109375
1054,94.20306396484375
1056,93.94554901123047
1057,93.80232238769531
1059,96.24497985839844
1062,107.87086486816406
1063,99.49989318847656
1064,93.94554901123047
1066,93.18330383300781
1070,105.78949737548828
1076,110.13693237304688
1077,98.38385009765625
1078,110.87451934814453
1080,111.47459411621094
1082,104.24519348144531
1083,95.81465148925781
1089,103.04667663574219
1091,97.54205322265625
1093,93.7652816772461
1097,94.22036743164062
1099,96.63113403320312
1101,94.42662048339844
1103,95.12215423583984
1104,110.21228790283203
1106,112.54479217529297
1109,92.98916625976562
1110,114.72306823730469
1111,97.4358901977539
1112,110.21466064453125
1114,94.61140441894531
1116,99.09803771972656
1117,109.33654022216797
1120,95.04254150390625
1124,111.41941833496094
